1qMPWovN1MUKlibkoCFrlzo90pf1UL6x7	1gUyRSrCEFzEFaQunRZoh_tGtHhK3bpSz	folder	02_citations-from-course
1CSGapfazLBIx1l6EXOWU8UaA1TMQNCFf	1BWxsUm1wwckM_l0NejpgcrD4vpnSbNPo	folder	01_course-challenge
1I3Ktdhl8lFfOQjNI-1UaEHQ5w81yfq8B	16yrbRVLY2GYQ4Ps6wkrKGx8oGmOXyvRx	folder	01_unbiased-and-objective-data
1KLjsHuA7bfu3r9W5Jki38uaOek8_cmyv	16yrbRVLY2GYQ4Ps6wkrKGx8oGmOXyvRx	folder	05_weekly-challenge-2
16-vJ931FfqGGleRZNWXRSNjPZUbcVb8W	16yrbRVLY2GYQ4Ps6wkrKGx8oGmOXyvRx	folder	04_understanding-open-data
1U3sVMaahOfTG8oLaRElzQV84r-tjxeBC	16yrbRVLY2GYQ4Ps6wkrKGx8oGmOXyvRx	folder	03_data-ethics-and-privacy
1eutVW_qUSat3LQuNkBwzhbKxXz2OBonp	16yrbRVLY2GYQ4Ps6wkrKGx8oGmOXyvRx	folder	02_explore-data-credibility
1WdsbfrSaW38M3d26p-dLQBj5iuuAXU86	1doxKbvwmIGKF8Prss3DBHnzkoY-LCumz	folder	01_working-with-databases
1R5WstGNHsTAToPDzM7brOJ3ijgEWkFSG	1doxKbvwmIGKF8Prss3DBHnzkoY-LCumz	folder	04_sorting-and-filtering
1_3VPg2fggXm23t7wai_V_kcFrp7uJ0D8	1doxKbvwmIGKF8Prss3DBHnzkoY-LCumz	folder	06_weekly-challenge-3
1mVpLS9Qi56eUe1e5JgzG6ThcyL37pkcz	1doxKbvwmIGKF8Prss3DBHnzkoY-LCumz	folder	05_working-with-large-datasets-in-sql
1XukusUbZqW7W91p4RD0cJR2gMpasuR17	1doxKbvwmIGKF8Prss3DBHnzkoY-LCumz	folder	03_accessing-different-data-sources
1TO6k1DKuQfq2zJdcGOpep2acUjzA7-dr	1doxKbvwmIGKF8Prss3DBHnzkoY-LCumz	folder	02_managing-data-with-metadata
1uUbCNGM6GjEZ0R1rxgLr9UDdgzz1dlPV	1lnIV9C37gfMmIKjNG7QIak_KtL4aUNqy	folder	01_effectively-organize-data
11cZMQxR-aQTO5umIF4tYt6x7tHtP_kHB	1lnIV9C37gfMmIKjNG7QIak_KtL4aUNqy	folder	02_securing-data
1YmV029WJVDleHS3B0HUNWCX8ujdPwv2t	1lnIV9C37gfMmIKjNG7QIak_KtL4aUNqy	folder	03_weekly-challenge-4
1CjBQXT_ZyVlUz3gxebnciluJDOJdNoAX	1dR6KnToJPURdBocD_nnbSh5N8SeqXUSG	folder	02_collecting-data
1n67HV6xYhsuMXJwbx-YkAJ8taJ6Cl0_M	1dR6KnToJPURdBocD_nnbSh5N8SeqXUSG	folder	03_differentiate-between-data-formats-and-structures
12dVLrkmobi4zetZi9D87bNwWA7vDZXf_	1dR6KnToJPURdBocD_nnbSh5N8SeqXUSG	folder	04_explore-data-types-fields-and-values
11cz03cxPwtCWuYe_ZQ23DyPGUUHjcXTp	1dR6KnToJPURdBocD_nnbSh5N8SeqXUSG	folder	05_weekly-challenge-1
1_F5RCOFd3mW97ajJg01uB8rzj1Fmfqti	1dR6KnToJPURdBocD_nnbSh5N8SeqXUSG	folder	01_data-exploration
1P_zjjO7csannpOVYc-lHiggtk428EJWR	1oQjNQxr8DumkxbXVxgb3E5BlkNXZuvnr	folder	02_build-a-data-analytics-network
1CX1Oue174-GmUaX6p1TqU9FoylYajhXM	1oQjNQxr8DumkxbXVxgb3E5BlkNXZuvnr	folder	01_create-or-enhance-your-online-presence
1qdRyKucMYVpnEtBriV2hRfVmoGve_6H0	1qPx4iuo9dedZOkeKWzAF4YCkeUI6ylhw	folder	03_thinking-about-outcomes
1kRkL3jMz2E1KmHwUaVIFSgdhJ72fhqF5	1qPx4iuo9dedZOkeKWzAF4YCkeUI6ylhw	folder	04_weekly-challenge-2
1oeEeOnTd7d7Hpsk3WHT_AdIbjQeyJ95L	1qPx4iuo9dedZOkeKWzAF4YCkeUI6ylhw	folder	02_thinking-about-analytical-thinking
1eFKJF_rfKwqlYBalvinSMKnsuaLu2zwa	1qPx4iuo9dedZOkeKWzAF4YCkeUI6ylhw	folder	01_embrace-your-data-analyst-skills
1TyaWX2JJoIEkuFXdTi7Te3HyKbZMW3Bj	10i2RlQN6emD26ixRsOKYLVFMLYVLNhnP	folder	02_transforming-data-into-insights
12lZ6R6urWBMLo6vPMdBnt7l9SkfOHzcg	10i2RlQN6emD26ixRsOKYLVFMLYVLNhnP	folder	03_understanding-the-data-ecosystem
1q4obi8HhD6jgv_oJjDEDEDQTEO-zZKKB	10i2RlQN6emD26ixRsOKYLVFMLYVLNhnP	folder	01_get-started
10iholsQwojhOwI6MiWuuU3vmPoPFTIJ7	10i2RlQN6emD26ixRsOKYLVFMLYVLNhnP	folder	05_weekly-challenge-1
1JAt4B1_ZlSlWhNlMhtAThMpikWbco1a9	10i2RlQN6emD26ixRsOKYLVFMLYVLNhnP	folder	04_program-expectations-and-proper-use-of-the-discussion-forum
10Ji1o9lspqD9iPEqT5ANYJxE--QUs166	1G3z2p4CioLS8mbSlbOG0wnia5vlC71eU	folder	02_the-importance-of-fair-business-decisions
1BmvkAS3iIhOI8Wv_1qA0-dl5mh8ACNPm	1G3z2p4CioLS8mbSlbOG0wnia5vlC71eU	folder	03_optional-exploring-your-next-job
1h19Mf8gxJP-1VadP9jnxAS8toUiXb_gi	1G3z2p4CioLS8mbSlbOG0wnia5vlC71eU	folder	04_weekly-challenge-5
1p4GiG-_4EDtt6ucak7HTMEoFB5HA0_0K	1G3z2p4CioLS8mbSlbOG0wnia5vlC71eU	folder	01_data-analyst-job-opportunities
1esi8zf7sEp7WNXTuno2OrQYdzo-dmEcc	1G3z2p4CioLS8mbSlbOG0wnia5vlC71eU	folder	05_course-challenge
1sOW0j1-WFKgtYNpWI6YbOxIcsH3D4gyw	1ublLhPELqiR5uh7HaLuanfQ4HeXp6YoV	folder	01_mastering-spreadsheet-basics
1DRjCWp4FEePuF6w8RwOHeX-vW2ilhtGw	1ublLhPELqiR5uh7HaLuanfQ4HeXp6YoV	folder	02_structured-query-language-sql
1veZguDD2cI3vv9Upu0uEOpDgejEdLIGA	1ublLhPELqiR5uh7HaLuanfQ4HeXp6YoV	folder	04_weekly-challenge-4
1nOOSJ7c0Ok0C4Kp6uRQFAzXYzvzOssCX	1ublLhPELqiR5uh7HaLuanfQ4HeXp6YoV	folder	03_data-visualization
1AkX51RKNC8Z1mq5QlxAlGwmxnHxaGRvM	1nGJUt_3Rf7-mNGv0pD3sR18BsM0p7ZDn	folder	02_make-your-content-more-accessible
1oX02bcJRQbiOvecqu2PlZv6hGs38jgv6	1nGJUt_3Rf7-mNGv0pD3sR18BsM0p7ZDn	folder	05_citations-from-course
1hgFam12Mqnr1Xa67ZY4aIvjuscUyv7Kb	1nGJUt_3Rf7-mNGv0pD3sR18BsM0p7ZDn	folder	03_how-to-use-digital-presentation-tools
1Jw67SIsSHtPOmIBTPnYspC3vSHG4KQU6	1nGJUt_3Rf7-mNGv0pD3sR18BsM0p7ZDn	folder	01_how-to-use-digital-documents
1a3x3PJ7G8th4LeQ1NvQ458_qkfOFNJXT	1nGJUt_3Rf7-mNGv0pD3sR18BsM0p7ZDn	folder	04_program-surveys
1Mf_bOmLqg4qBJnRd5kdMYP0dm6Aw8of_	1z_-VZuxZeSLOQwmyFoikR8qqzcGjros3	folder	02_outlining-the-data-analysis-process
1C5yBsC9_cbA6OgB3Csyyx95VAHEQ5BiD	1z_-VZuxZeSLOQwmyFoikR8qqzcGjros3	folder	03_the-data-analysis-toolbox
1VD73IA0R_NPmED54SjsOQRsg6UIpL7Fe	1z_-VZuxZeSLOQwmyFoikR8qqzcGjros3	folder	04_weekly-challenge-3
11b6n_CGmo9nRYqBgnZd3aMGEVg8XauGE	1z_-VZuxZeSLOQwmyFoikR8qqzcGjros3	folder	01_follow-the-data-life-cycle
